
Number of variables: n = 8
GF extension exponent: l = 4
Polynomials' degree: b = 1
Total number of polynomials in file: 16
Bent functions type: PS-
Number of polynomials needed for a single function: t = 8

Function: AA55F00F33335AA5CC3366990F0F6969C3C33CC3A5A599999669555500FF0000 nl: 120 deg: 4 2-Rank: 30 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_8(X) = X + 7 
Function: 23C7A61B521F8EA964E3E89389575C4DE3257D21D68511EB98F10F59313D0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: A3C6E61A721E9EA86CE2EC928B565D4CE3A47D60D6A411FA98F80F5C313E0000 nl: 120 deg: 4 2-Rank: 36 Polynomials list:	p_2(X) = X + 1 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: A197C617631DDC89E8E1AE83835B1D2D62A755E1F62119730CF91A5D314F0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_7(X) = X + 6 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: A393E615630FDC29ACE1CE83825F156DE0A759E176A1097B1CD91B1D31570000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_3(X) = X + 2 	p_5(X) = X + 4 	p_7(X) = X + 6 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 83976617611FD4A9ECC1EE03835D1D65A2A74DE1F2A1187B1CB91B4D315B0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_7(X) = X + 6 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 2397A617431FCCA9E4E1EA83815F1C6DE2275DA1F681196B1CF11B59315D0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_7(X) = X + 6 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: A396E616631EDCA8ECE0EE82835E1D6CE2A65DE0F6A0197A1CF81B5C315E0000 nl: 120 deg: 4 2-Rank: 36 Polynomials list:	p_2(X) = X + 1 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_7(X) = X + 6 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: A1D3C61D730DDE09A8E38E938A5B552D61A771E1762509F38CD91E1D31670000 nl: 120 deg: 4 2-Rank: 40 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_3(X) = X + 2 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 81D7461F711DD689E8C3AE138B595D2523A765E1F22518F38CB91E4D316B0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_4(X) = X + 3 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 21D7861F531DCE89E0E3AA93895B5C2D632775A1F60519E38CF11E59316D0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: A1D6C61E731CDE88E8E2AE928B5A5D2C63A675E0F62419F28CF81E5C316E0000 nl: 120 deg: 4 2-Rank: 36 Polynomials list:	p_2(X) = X + 1 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 83D3661D710FD629ACC3CE138A5D5565A1A769E172A508FB9C991F0D31730000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 23D3A61D530FCE29A4E3CA93885F546DE12779A1768509EB9CD11F1931750000 nl: 120 deg: 4 2-Rank: 36 Polynomials list:	p_1(X) = X 	p_3(X) = X + 2 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: A3D2E61C730EDE28ACE2CE928A5E556CE1A679E076A409FA9CD81F1C31760000 nl: 120 deg: 4 2-Rank: 36 Polynomials list:	p_2(X) = X + 1 	p_3(X) = X + 2 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 03D7261F511FC6A9E4C3EA13895D5C65A3276DA1F28518EB9CB11F4931790000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 83D6661E711ED6A8ECC2EE128B5C5D64A3A66DE0F2A418FA9CB81F4C317A0000 nl: 120 deg: 4 2-Rank: 36 Polynomials list:	p_2(X) = X + 1 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 23D6A61E531ECEA8E4E2EA92895E5C6CE3267DA0F68419EA9CF01F58317C0000 nl: 120 deg: 4 2-Rank: 36 Polynomials list:	p_3(X) = X + 2 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: A987D613623D9C8D68F1AC8B87533D0D62E55563D72191730AF94A5D318F0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: AB83F611622F9C2D2CF1CC8B8657354DE0E5596357A1817B1AD94B1D31970000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_3(X) = X + 2 	p_5(X) = X + 4 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 8B877613603F94AD6CD1EC0B87553D45A2E54D63D3A1907B1AB94B4D319B0000 nl: 120 deg: 4 2-Rank: 40 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 2B87B613423F8CAD64F1E88B85573C4DE2655D23D781916B1AF14B59319D0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: AB86F612623E9CAC6CF0EC8A87563D4CE2E45D62D7A0917A1AF84B5C319E0000 nl: 120 deg: 4 2-Rank: 36 Polynomials list:	p_2(X) = X + 1 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: A9C3D619722D9E0D28F38C9B8E53750D61E57163572581F38AD94E1D31A70000 nl: 120 deg: 4 2-Rank: 36 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_3(X) = X + 2 	p_6(X) = X + 5 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 89C7561B703D968D68D3AC1B8F517D0523E56563D32590F38AB94E4D31AB0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_4(X) = X + 3 	p_6(X) = X + 5 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 29C7961B523D8E8D60F3A89B8D537C0D63657523D70591E38AF14E5931AD0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_6(X) = X + 5 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: A9C6D61A723C9E8C68F2AC9A8F527D0C63E47562D72491F28AF84E5C31AE0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_2(X) = X + 1 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_6(X) = X + 5 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 8BC37619702F962D2CD3CC1B8E557545A1E5696353A580FB9A994F0D31B30000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 2BC3B619522F8E2D24F3C89B8C57744DE1657923578581EB9AD14F1931B50000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_3(X) = X + 2 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: ABC2F618722E9E2C2CF2CC9A8E56754CE1E4796257A481FA9AD84F1C31B60000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_2(X) = X + 1 	p_3(X) = X + 2 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 0BC7361B503F86AD64D3E81B8D557C45A3656D23D38590EB9AB14F4931B90000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 8BC6761A703E96AC6CD2EC1A8F547D44A3E46D62D3A490FA9AB84F4C31BA0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_2(X) = X + 1 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 2BC6B61A523E8EAC64F2E89A8D567C4CE3647D22D78491EA9AF04F5831BC0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_3(X) = X + 2 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: A993D615632DDC0DA8F18E8B865B352D60E751E3772189730ED95A1D31C70000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_3(X) = X + 2 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 89975617613DD48DE8D1AE0B87593D2522E745E3F32198730EB95A4D31CB0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_4(X) = X + 3 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 29979617433DCC8DE0F1AA8B855B3C2D626755A3F70199630EF15A5931CD0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: A996D616633CDC8CE8F0AE8A875A3D2C62E655E2F72099720EF85A5C31CE0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_2(X) = X + 1 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 8B937615612FD42DACD1CE0B865D3565A0E749E373A1887B1E995B0D31D30000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_5(X) = X + 4 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 2B93B615432FCC2DA4F1CA8B845F346DE06759A37781896B1ED15B1931D50000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_3(X) = X + 2 	p_5(X) = X + 4 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: AB92F614632EDC2CACF0CE8A865E356CE0E659E277A0897A1ED85B1C31D60000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_2(X) = X + 1 	p_3(X) = X + 2 	p_5(X) = X + 4 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 0B973617413FC4ADE4D1EA0B855D3C65A2674DA3F381986B1EB15B4931D90000 nl: 120 deg: 4 2-Rank: 36 Polynomials list:	p_1(X) = X 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 8B967616613ED4ACECD0EE0A875C3D64A2E64DE2F3A0987A1EB85B4C31DA0000 nl: 120 deg: 4 2-Rank: 40 Polynomials list:	p_2(X) = X + 1 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 2B96B616433ECCACE4F0EA8A855E3C6CE2665DA2F780996A1EF05B5831DC0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_3(X) = X + 2 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 89D3561D712DD60DA8D38E1B8E59752521E761E3732588F38E995E0D31E30000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 29D3961D532DCE0DA0F38A9B8C5B742D616771A3770589E38ED15E1931E50000 nl: 120 deg: 4 2-Rank: 40 Polynomials list:	p_1(X) = X 	p_3(X) = X + 2 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: A9D2D61C732CDE0CA8F28E9A8E5A752C61E671E2772489F28ED85E1C31E60000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_2(X) = X + 1 	p_3(X) = X + 2 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 09D7161F513DC68DE0D3AA1B8D597C25236765A3F30598E38EB15E4931E90000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_4(X) = X + 3 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 89D6561E713CD68CE8D2AE1A8F587D2423E665E2F32498F28EB85E4C31EA0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_2(X) = X + 1 	p_4(X) = X + 3 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 29D6961E533CCE8CE0F2AA9A8D5A7C2C636675A2F70499E28EF05E5831EC0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_3(X) = X + 2 	p_4(X) = X + 3 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 0BD3361D512FC62DA4D3CA1B8C5D7465A16769A3738588EB9E915F0931F10000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 8BD2761C712ED62CACD2CE1A8E5C7564A1E669E273A488FA9E985F0C31F20000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_2(X) = X + 1 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 2BD2B61C532ECE2CA4F2CA9A8C5E746CE16679A2778489EA9ED05F1831F40000 nl: 120 deg: 4 2-Rank: 36 Polynomials list:	p_3(X) = X + 2 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 0BD6361E513EC6ACE4D2EA1A8D5C7C64A3666DA2F38498EA9EB05F4831F80000 nl: 120 deg: 4 2-Rank: 40 Polynomials list:	p_4(X) = X + 3 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_8(X) = X + 7 	p_9(X) = X + 8 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: E385E493E21B98E97C616CA3A3470D5DC6A55D499EA1113F11F90B57321F0000 nl: 120 deg: 4 2-Rank: 40 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_10(X) = X + 9 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: E1C5C49BF2199AC978632CB3AB434D1D47A575499E2511B781F90E57322F0000 nl: 120 deg: 4 2-Rank: 36 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_6(X) = X + 5 	p_10(X) = X + 9 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: E3C1E499F20B9A693C634CB3AA47455DC5A579491EA501BF91D90F1732370000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_3(X) = X + 2 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_10(X) = X + 9 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: C3C5649BF01B92E97C436C33AB454D5587A56D499AA510BF91B90F47323B0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_10(X) = X + 9 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 63C5A49BD21B8AE9746368B3A9474C5DC7257D099E8511AF91F10F53323D0000 nl: 120 deg: 4 2-Rank: 36 Polynomials list:	p_1(X) = X 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_10(X) = X + 9 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: E3C4E49AF21A9AE87C626CB2AB464D5CC7A47D489EA411BE91F80F56323E0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_2(X) = X + 1 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_10(X) = X + 9 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: E195C497E319D8C9F8612EA3A34B0D3D46A755C9BE21193705F91A57324F0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_7(X) = X + 6 	p_10(X) = X + 9 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: E391E495E30BD869BC614EA3A24F057DC4A759C93EA1093F15D91B1732570000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_3(X) = X + 2 	p_5(X) = X + 4 	p_7(X) = X + 6 	p_10(X) = X + 9 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: C3956497E11BD0E9FC416E23A34D0D7586A74DC9BAA1183F15B91B47325B0000 nl: 120 deg: 4 2-Rank: 36 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_7(X) = X + 6 	p_10(X) = X + 9 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 6395A497C31BC8E9F4616AA3A14F0C7DC6275D89BE81192F15F11B53325D0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_7(X) = X + 6 	p_10(X) = X + 9 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: E394E496E31AD8E8FC606EA2A34E0D7CC6A65DC8BEA0193E15F81B56325E0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_2(X) = X + 1 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_7(X) = X + 6 	p_10(X) = X + 9 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: E1D1C49DF309DA49B8630EB3AA4B453D45A771C93E2509B785D91E1732670000 nl: 120 deg: 4 2-Rank: 40 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_3(X) = X + 2 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_10(X) = X + 9 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: C1D5449FF119D2C9F8432E33AB494D3507A765C9BA2518B785B91E47326B0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_4(X) = X + 3 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_10(X) = X + 9 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 61D5849FD319CAC9F0632AB3A94B4C3D47277589BE0519A785F11E53326D0000 nl: 120 deg: 4 2-Rank: 36 Polynomials list:	p_1(X) = X 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_10(X) = X + 9 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: E1D4C49EF318DAC8F8622EB2AB4A4D3C47A675C8BE2419B685F81E56326E0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_2(X) = X + 1 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_10(X) = X + 9 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: C3D1649DF10BD269BC434E33AA4D457585A769C93AA508BF95991F0732730000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_10(X) = X + 9 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 63D1A49DD30BCA69B4634AB3A84F447DC52779893E8509AF95D11F1332750000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_3(X) = X + 2 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_10(X) = X + 9 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: E3D0E49CF30ADA68BC624EB2AA4E457CC5A679C83EA409BE95D81F1632760000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_2(X) = X + 1 	p_3(X) = X + 2 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_10(X) = X + 9 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 43D5249FD11BC2E9F4436A33A94D4C7587276D89BA8518AF95B11F4332790000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_10(X) = X + 9 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: C3D4649EF11AD2E8FC426E32AB4C4D7487A66DC8BAA418BE95B81F46327A0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_2(X) = X + 1 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_10(X) = X + 9 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 63D4A49ED31ACAE8F4626AB2A94E4C7CC7267D88BE8419AE95F01F52327C0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_3(X) = X + 2 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_6(X) = X + 5 	p_7(X) = X + 6 	p_10(X) = X + 9 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: E985D493E23998CD78712CABA7432D1D46E5554B9F21913703F94A57328F0000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_8(X) = X + 7 	p_10(X) = X + 9 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: EB81F491E22B986D3C714CABA647255DC4E5594B1FA1813F13D94B1732970000 nl: 120 deg: 4 2-Rank: 42 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_3(X) = X + 2 	p_5(X) = X + 4 	p_8(X) = X + 7 	p_10(X) = X + 9 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: CB857493E03B90ED7C516C2BA7452D5586E54D4B9BA1903F13B94B47329B0000 nl: 120 deg: 4 2-Rank: 40 Polynomials list:	p_1(X) = X 	p_2(X) = X + 1 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_8(X) = X + 7 	p_10(X) = X + 9 	p_13(X) = X + 12 	p_14(X) = X + 13 
Function: 6B85B493C23B88ED747168ABA5472C5DC6655D0B9F81912F13F14B53329D0000 nl: 120 deg: 4 2-Rank: 36 Polynomials list:	p_1(X) = X 	p_3(X) = X + 2 	p_4(X) = X + 3 	p_5(X) = X + 4 	p_8(X) = X + 7 	p_10(X) = X + 9 	p_13(X) = X + 12 	p_14(X) = X + 13 
